"gene_id","transcript_id","IND01_BA10","IND02_BA10","IND03_BA10","IND04_BA10","IND05_BA10","IND01_BA24","IND02_BA24","IND03_BA24","IND04_BA24","IND05_BA24","IND01_BA46","IND02_BA46","IND03_BA46","IND04_BA46","IND05_BA46","IND01_BA9","IND02_BA9","IND03_BA9","IND04_BA9","IND05_BA9","IND01_caud","IND02_caud","IND03_caud","IND04_caud","IND05_caud","IND01_cbm","IND02_cbm","IND03_cbm","IND04_cbm","IND05_cbm","IND01_TCX","IND02_TCX","IND03_TCX","IND04_TCX","IND05_TCX"
"ENSG00000169169","tx29",8017.752976,8552.791686,11090.32244,9718.472783,6643.168936,10032.8439,8058.5823,10506.62741,10369.24083,6928.926204,8051.937148,6096.586023,8691.63092,11343.9308,5097.391217,6482.883751,7567.76716,6333.940743,11801.94084,5657.223776,7984.94524,5558.643492,7875.232604,NA,8698.679669,14805.31922,8823.018668,17972.9513,12977.94034,13056.71615,12519.54814,7893.868491,10077.41143,21906.96472,3995.976816
"ENSG00000169169","tx31",12791.75282,17425.93893,12306.85865,16442.34069,13127.49697,6834.912807,8779.727078,7237.76911,3497.337548,9757.476533,11615.84139,8740.11263,11142.53089,10705.4273,13483.73323,12326.4736,14069.69702,11323.68537,18104.92018,16037.35371,9171.199479,4950.985211,5454.035205,NA,6002.661488,25872.02102,29135.88123,23104.55579,33851.27498,23283.78263,16238.13048,9134.300892,10498.76161,0,8560.149412
"ENSG00000169169","tx34",7005.389458,10677.00501,7922.506643,10089.58877,8093.391871,3843.512239,5466.453217,222.826931,2281.786009,4108.110696,5111.986412,4704.498941,2584.684304,10517.54906,5646.369053,10351.73838,5305.369908,1832.581926,12963.09042,8148.615672,4835.68495,4276.305795,2983.196376,NA,6047.926111,28785.82103,40137.39387,20955.13374,45468.29779,45333.89079,5147.283925,3530.556108,4135.440754,1134.005838,4963.155918
"ENSG00000169169","tx36",9159.96476,10075.09985,5047.698048,9341.260819,7711.917802,7007.483613,5252.929902,6009.939797,13039.25122,8525.430065,5956.476765,6489.751703,10011.89013,7750.633307,9212.631042,9521.113949,6615.640661,5728.952597,9637.466024,6611.630318,4441.147142,3985.344712,5587.740958,NA,6162.787327,7227.555647,5867.487721,9795.755129,5379.240026,4555.729028,6109.379739,6637.614249,7510.728458,3025.191793,10430.78965
"ENSG00000169169","tx39",4892.146671,8561.461102,3344.176454,9116.633126,2943.034973,3748.563643,6785.499899,2730.131767,18017.03984,8869.997919,4909.106928,6677.881301,3130.69841,11592.95523,7105.575812,6343.654269,2281.916115,2894.353377,7544.266706,3640.113126,6981.259366,7439.524597,3876.742138,NA,6357.800919,1917.492415,5217.738852,5776.517672,4701.371979,6444.091327,4817.789287,5786.574956,2566.503522,7900.711159,6698.812353
"ENSG00000169169","tx43",3117.868254,1110.304488,2190.87787,11514.57069,2864.619843,5502.340448,4571.340044,1626.216857,9420.616595,3984.1694,4367.854737,3091.368574,2155.232971,13333.70465,2489.427852,3533.894194,2939.827109,2578.691595,6204.551261,2693.92478,3987.102962,3793.932353,4576.251503,NA,5739.840418,9661.051732,8058.216812,10815.92987,7198.828002,9994.40691,5007.320023,3191.265499,1641.076403,10095.36347,4144.652079
"ENSG00000169169","tx45",3528.173677,11034.3088,4147.535429,9457.2692,3236.95462,3907.446604,5399.429603,3949.56629,6180.43622,5781.594441,5996.656272,4305.21815,4864.637628,8746.73105,5889.630874,3980.273418,4900.308756,4564.382199,8219.498375,5825.970742,3550.312109,2667.441133,4003.200966,NA,4464.022139,16391.43916,16581.3679,14742.75863,17939.28564,14850.85711,5247.487381,7399.348035,3899.64257,4211.384928,6194.861137
"ENSG00000169169","tx6",16182.34018,24139.16312,16703.0793,29434.17097,19451.15624,17631.33054,22804.14345,14812.78979,12489.35885,28740.75275,16131.80176,23022.13472,13695.12871,22246.51926,29368.40237,20406.53601,26598.83653,17052.27472,13715.63149,27507.947,16029.39685,14365.75667,18522.59491,NA,18779.45108,20674.0944,19773.44435,15495.01307,13045.29911,20907.64549,14658.58882,18920.63747,20569.35392,15817.20851,23852.98878
"ENSG00000169169","tx7",562.0467106,1829.24677,5499.633834,4711.639742,2242.965167,7698.979684,2907.286566,4534.464172,6489.946537,3225.420305,3720.29802,4112.052578,5158.491834,3043.183541,4413.854635,4005.091821,5370.37309,4499.724205,4912.918496,7885.816014,3602.248144,5476.430901,5155.643098,NA,6661.592735,1580.425502,4677.032741,1339.168716,703.7752677,1783.491866,2006.38699,8829.818335,1928.018028,1282.210334,6741.115468
"ENSG00000183117","ENST00000635120",495453.0846,536037.9639,525423.7719,497243.4125,552431.0077,487501.4059,539352.3598,480757.5056,509143.6798,390352.418,568612.573,554699.1371,583058.8038,511429.9121,546447.5006,526548.7377,547045.6297,550538.5381,577311.3471,505077.9133,310285.0956,557756.5256,564293.4201,485279.3605,468215.9519,533077.7283,634031.6149,559171.6772,547372.7855,493242.5068,558349.7783,441684.501,599214.4468,241739.2309,545066.3692
"ENSG00000183117","tx1",5621.402571,3452.348867,5035.399331,4343.255904,5507.506628,9009.41488,4244.528823,31313.01992,2906.326233,3960.721972,4782.301483,3589.676378,4003.966619,4545.774212,5091.856587,6843.673266,4123.874123,6162.892837,3012.750457,7250.165683,0,2279.093928,3416.732468,0,6861.312816,4166.392016,4973.694029,21763.46786,9010.470527,3651.599136,5443.090713,11439.73591,5133.577139,3085.084357,3917.346205
"ENSG00000183117","tx12",1491.385482,8178.869912,7299.974518,0,4992.110594,5160.132508,1764.129956,3240.26231,0,45340.89947,1042.051142,5540.022135,8130.602205,0,5684.259059,317.7097988,0,2053.435308,0,10454.3086,0,2172.730027,9289.204208,0,0,679.9481751,10241.44948,22704.61653,10655.01439,0,1328.854271,348.4324178,9712.005219,0,2325.786208
"ENSG00000183117","tx24",2884.839523,6711.35396,7805.659096,2118.761891,2237.895732,1615.648425,8321.953156,9870.434582,2842.896855,1318.345121,9352.945389,2507.191142,4346.538224,2182.250504,1778.233519,1561.222348,3328.332004,2666.534063,3474.667287,6182.713222,0,2550.260035,1220.134087,0,3616.985989,6280.358004,1226.945928,6058.242009,3494.325588,883.9425545,6408.352693,2864.696349,5340.120174,2127.229292,1319.145027
"ENSG00000183117","tx26",422738.6458,387255.9532,379392.394,392899.882,367674.9146,381910.0817,398054.1112,394640.9914,325802.8347,374330.0861,357110.6943,368634.4182,348207.6164,403995.2251,376967.0362,398353.4344,387720.6278,383561.5375,395794.2287,382738.398,664732.3469,355865.7836,304314.7107,490747.3715,401188.0674,384436.5716,272539.1667,302109.0019,333266.6813,352818.0151,358074.879,498016.2558,312518.9216,401796.9843,331012.9134
"ENSG00000183117","tx32",14195.57598,4997.87536,8094.903902,1578.772835,4013.31968,14129.77758,3897.235598,15508.96579,3607.595136,3782.54161,3287.940998,4828.882731,9076.859674,5267.835707,2995.189637,7085.709275,7382.14721,3307.51401,4158.263706,6059.213704,5418.019969,15419.98281,6453.827996,5184.092767,3755.435214,20200.42334,8615.164563,17149.57123,3099.31815,15479.8092,5312.949961,5575.957748,7541.406879,1397.058267,19352.51097
"ENSG00000183117","tx33",38767.74663,40104.45459,52165.93565,64944.92661,57404.96405,77696.22205,28160.28423,39779.23065,137303.7235,167131.5995,31470.58235,36526.7688,30595.76551,36394.99128,51439.14125,42562.00221,33740.65896,35466.88634,6874.429141,60370.1355,0,56460.06097,100051.2926,2561.010795,101783.2549,41479.8473,58818.5471,62730.45681,83213.01389,122009.6858,54541.61929,26563.64243,43420.24232,334126.3296,88496.98592
"ENSG00000183117","tx4",10790.04465,3059.236922,4774.373531,24748.18247,0,14947.23354,5231.454673,13814.46155,0,0,17036.69534,13388.90692,4504.623429,14705.86452,4985.826121,11355.87311,2500.783273,2494.935396,0,9030.939456,0,637.2558114,0,0,2897.050022,323.0164098,0,295.9815948,0,3427.909874,4557.085069,0,5100.819897,0,2427.113213
"ENSG00000183117","tx52",8057.27472,10201.94329,10007.58809,12122.8058,5738.280971,8030.083374,10973.94254,11075.12823,18392.94382,13783.38828,7304.216016,10284.99666,8075.224088,21478.14658,4610.95712,5371.637884,14157.94694,13747.72639,9374.313578,12836.21256,19564.53747,6858.307206,10960.67782,16228.16445,11681.94175,9355.714915,9553.417331,8016.984919,9888.390592,8486.531544,5983.390709,13506.77833,12018.45991,15728.08335,6081.829922
"ENSG00000187323","ENST00000442544",647627.3305,687911.9524,676757.0341,654017.7599,648238.5967,637370.0283,645094.3943,663437.0055,710011.5222,601509.4192,664118.3271,704227.8359,665538.0853,593327.3775,680948.7772,679255.3362,668518.4179,678083.7735,609865.5155,666893.1099,554564.2622,579527.2644,581503.9871,570389.0803,551232.4297,485298.7404,393024.9032,625038.4368,205095.818,419770.7974,653811.2416,670207.9879,702676.216,485472.1438,619929.3486
"ENSG00000187323","tx1",188682.7061,166020.0298,173345.2363,140512.42,180464.9993,160689.5376,170099.7951,175178.6182,153821.3884,183199.9951,167634.4286,135493.4247,171457.5927,185529.1693,160750.7294,155690.2338,140858.2885,161617.2129,206314.2169,169696.1689,184206.5211,145147.5526,169924.997,190803.2834,166660.2093,174313.3227,123523.6736,162295.882,69900.63642,152762.5199,172372.8445,172519.3442,160632.502,214941.8934,192973.1881
"ENSG00000187323","tx10",4161.640601,8633.577369,2167.26678,7553.962627,4044.203236,7005.036698,2374.737471,3178.749188,0,21959.33564,4320.75026,1535.975677,2406.739138,16206.71025,1916.635162,4574.546723,3115.15684,528.3729438,18298.98429,3421.892562,27365.18991,29924.58781,38871.38918,33088.97647,34679.59353,28459.70262,81351.03585,19775.05839,215361.024,117757.5538,6872.695129,6411.016612,4658.761133,14026.97205,5764.413109
"ENSG00000187323","tx12",3764.258511,0,4763.970115,0,1929.418602,16359.42482,4034.547627,0,0,14076.82307,0,2843.567538,0,0,4384.905968,6276.313917,0,0,0,5279.985226,4814.044754,8732.891611,9916.016445,0,5498.167495,0,0,20186.98505,43071.14113,0,5625.52475,1209.256554,0,23035.50203,0
"ENSG00000187323","tx13",233.3868034,0,225.8885929,0,0,11026.83864,7810.830371,0,0,0,3324.725003,1262.004049,1811.271147,0,3742.646079,0,5263.734648,5351.598032,2508.958699,0,4996.549691,21512.55857,3878.316358,0,11432.09633,12086.2933,0,0,36807.06979,0,3635.903969,2397.529712,0,16941.44215,0
"ENSG00000187323","tx14",3056.233729,0,225.8885929,25534.79507,0,0,0,0,0,18898.37722,13624.82212,1805.499714,5408.722239,0,0,0,3432.900964,0,249.0776034,0,2081.184841,9671.64051,3862.747133,246.5862913,15631.68634,237.1002017,1010.464782,0,19605.91395,20799.7836,0,0,4154.871093,49434.10982,5912.753725
"ENSG00000187323","tx15",0,0,1353.97758,0,3628.108306,18877.43246,6979.649052,0,0,0,0,0,3142.673055,0,3650.894666,0,4716.287512,6268.27954,0,0,14427.54285,14502.21636,3865.003543,54356.33004,14378.16509,26599.89702,54448.53417,0,0,0,4136.052207,0,5000.686517,0,0
"ENSG00000187323","tx16",23362.73606,11504.35386,17048.15737,1790.623301,16987.81811,9748.829706,14597.18684,13253.94647,2259.396967,1151.944315,13468.02346,19662.80141,12561.73108,44832.62463,17398.9534,22163.377,18859.76456,10782.67975,4896.367527,12428.29741,5161.54493,8280.680676,9684.283206,935.8854221,15998.66616,6918.951519,8654.396517,2017.086898,451.6123314,11710.35581,17939.96072,12103.88242,10141.12032,4912.837294,13509.54373
"ENSG00000187323","tx17",7767.917757,16812.17246,5948.023509,0,7750.142248,11139.04851,11120.47279,8007.989823,0,0,2265.934635,6863.74537,9294.722155,21330.80789,8528.147282,12726.63829,9860.370541,9867.82022,12540.3101,5651.148902,10415.80147,9095.709241,1227.937958,14693.78196,9667.720011,286.6608916,0,0,0,0,10636.15061,7980.055872,5856.721933,0,16399.1561
"ENSG00000187323","tx2",89303.87586,80532.32464,75002.91105,77575.36201,79071.39217,92693.99959,94771.60961,80809.0391,118775.1207,90861.30985,78999.5926,79100.41238,82580.29857,97387.00502,75419.66127,86395.27463,86170.70797,81727.45157,113110.374,80958.25728,87566.90164,86929.62601,78682.12157,110618.2294,74669.72904,96803.66126,75440.26614,99668.84706,38810.73942,70287.10783,86783.49136,92015.95964,77650.38829,137972.6321,90876.91746
"ENSG00000187323","tx5",7487.576027,14480.21508,28564.18802,36737.49903,37564.13837,4029.31295,18982.58487,24269.33401,0,16722.93629,24345.5596,31779.81932,26584.57662,13921.0891,20169.75589,10067.81357,37043.76674,22206.46719,9750.391861,34815.92601,10133.40146,27867.11149,12705.84094,0,20702.14603,3188.63706,35239.01827,34396.84331,1351.291461,25343.6321,17370.32205,17148.3849,12537.93061,1914.548017,34087.14753
"ENSG00000187323","tx6",9802.708351,5792.825091,4735.08526,14445.05598,7351.547714,5874.744199,10065.13705,7132.168502,3836.470182,5672.34991,11805.54684,5027.779656,5837.736989,2821.251507,3975.067963,6541.46178,7844.088554,10478.86531,4760.620233,5885.400486,5844.423183,4072.997381,9291.893624,12769.64723,5394.124579,2088.994711,11532.55768,5196.464522,932.4753142,1628.931485,8573.839184,2287.897367,7506.584119,5579.698185,3158.241286
"ENSG00000187323","tx9",14749.62962,8312.549266,9862.372692,41832.52213,12969.6352,25185.76651,14069.05488,24733.14924,11296.10157,45947.50937,16092.28982,10397.13433,13375.85097,24643.96482,19113.82563,16309.00401,14316.5153,13087.47897,17705.18328,14969.81339,88422.63205,54735.16339,76585.46602,12098.19942,74055.26638,163718.0383,215775.1499,31424.39599,368612.2782,179939.3181,12241.97391,15718.68482,9184.218022,45768.22116,17389.29044
"ENSG00000149927","ENST00000564979",40834.71566,35885.49957,29232.31116,25311.96016,24263.93293,28094.4549,31660.8323,23843.9233,15452.10833,25376.88329,22700.39343,48836.41977,35383.54713,31781.89936,26092.64329,32769.20989,34468.53656,24756.55931,33660.41946,32620.23308,8701.075666,19684.0829,26054.42142,15202.63499,38351.08998,11438.97675,10993.28716,8265.185004,10724.14761,8086.920795,31948.63101,34115.30866,39495.3176,10361.99754,25031.61594
"ENSG00000149927","tx11",41617.8685,38947.07663,36883.38606,29986.56398,29557.15798,34342.22239,33831.0408,29802.1572,0,35157.71382,44255.14321,55410.44194,30076.99155,71225.12506,31256.91759,52004.67918,15652.75936,32290.02911,82120.22307,13209.97456,67609.43153,82521.38253,0.449218035,0,42923.91749,78909.26493,25042.55745,69328.64849,50926.08829,132191.1719,63767.43094,31115.29586,24557.31589,29582.02244,34141.56377
"ENSG00000149927","tx12",70522.42978,55419.08393,41091.89019,39639.73413,40708.30999,113609.0551,79873.39044,62112.20428,155797.9753,109954.5261,112810.6635,69702.61202,70087.37624,64331.47745,75660.51232,97468.05752,79202.91614,67703.10658,85431.89241,97369.57714,136284.5651,73472.7132,54524.0636,104202.4564,71697.64035,158698.7664,64399.73613,136400.2913,81789.16067,76076.03234,87061.50451,61075.32982,100450.2877,124703.5917,100624.6674
"ENSG00000149927","tx13",7525.918029,9232.98835,9723.351311,18035.31965,6804.62703,10078.64118,9955.247299,9349.70044,29921.3597,8353.039544,10080.85506,8904.220123,12823.78682,17262.7862,7121.045074,10259.773,7123.615156,11886.82908,19912.03901,7315.872205,13532.79762,13783.90325,9896.722528,46046.45393,10098.74252,13718.98421,11728.5613,15025.86363,20972.99951,9531.936412,10919.60082,8432.750833,10722.1403,24515.56807,6255.700971
"ENSG00000149927","tx15",224815.0994,309894.6627,233282.2923,271129.119,265894.7622,302813.2618,271155.4152,255931.2311,311171.8074,282205.3297,234541.2092,231739.2922,262014.1009,256895.3655,226617.3315,198736.1261,258150.7245,216098.2278,303675.1039,229104.5377,320421.232,365972.4945,208793.3981,200596.8914,242134.7035,387121.6981,460383.8941,436534.5448,465055.1528,446803.8854,259473.798,283084.8074,258101.0617,259149.3709,280699.4882
"ENSG00000149927","tx18",7211.690038,2231.950049,2506.382954,5093.732268,2026.332156,12061.35329,5018.182522,3284.284671,3667.453813,4003.447682,13249.31237,3308.190944,2747.742039,2677.534564,1422.401971,9857.428962,2672.458183,4333.566495,12270.2859,3120.419617,18653.48433,3454.611774,1891.881754,20987.25931,5164.162404,24324.09307,5118.753196,7068.373809,10513.72543,8154.252257,12583.00863,2169.128467,4568.976592,3016.700924,3857.961672
"ENSG00000149927","tx20",4367.453799,2324.277729,805.5323385,740.2924459,3352.956535,7471.80654,2585.061941,2803.313806,271.0195761,3161.521839,1611.480537,2513.894505,2862.37281,1384.398535,1599.664406,1971.27178,3947.997315,1841.781553,2482.358382,4080.793728,6793.214738,3548.698299,1594.948633,504.0110982,6338.197954,14635.34227,3985.205573,5664.052981,9815.779079,6084.84039,2999.692182,1017.705343,5098.868955,12281.87559,5552.455813
"ENSG00000149927","tx22",5354.487008,6554.163516,5540.681818,6070.230237,6508.899914,4061.594046,6710.949269,2767.655622,1370.832986,7018.556983,6272.617201,4629.81426,4025.02602,5237.394178,6339.068189,5555.557933,4790.096743,7247.948394,2793.671594,7887.892513,12419.24302,20671.99142,6601.259023,8273.846188,25025.57618,14207.52064,23714.56737,23215.72485,14870.29503,28111.57235,3362.031237,5287.930424,3112.15689,17195.23907,6241.945565
"ENSG00000149927","tx31",2918.431878,7559.41143,3801.502771,2977.322382,5089.783043,3916.357986,5884.124743,4649.661444,1186.473916,3626.129027,1665.132684,4595.513217,3804.892484,3637.401394,4417.147559,2519.358527,4360.857035,4059.625967,4224.383071,2452.213266,4982.214797,7756.456801,2865.337236,7186.605306,6365.650416,15109.78876,14979.97514,14205.67134,21979.65734,13092.53404,3392.791871,2584.1441,2896.071484,7795.151684,3260.891058
"ENSG00000149927","tx33",11376.52458,8691.58236,11084.54003,6599.280265,6255.893545,8286.087999,5435.300672,5323.6426,831.3772092,3616.884182,11761.74274,9105.687092,6591.693897,3117.312476,7083.828567,11515.38602,8042.784531,8274.64633,10996.94626,7999.578735,5902.972107,5752.45926,4717.238585,0,1575.195726,4426.54482,3411.760927,5042.016393,2994.362901,6305.797514,5941.681656,8582.890096,11400.26198,14551.95727,1429.272709
"ENSG00000149927","tx34",54868.41099,16863.13292,40041.98763,42790.53961,49388.70965,33604.92041,24971.5007,30670.18522,24098.66616,41215.23697,53877.18726,39704.69695,48423.2219,38006.21702,38838.3287,64642.99029,39769.14296,37553.85637,45573.93871,52642.43019,33414.49775,8305.294867,23146.40847,25616.09724,8084.086007,0,0,3448.647643,0,0,53440.55571,35352.03818,45674.83319,18259.42883,32439.76207
"ENSG00000149927","tx35",6102.328608,16719.90382,6569.196689,9846.372011,9151.157411,5936.360437,6831.184708,8382.990465,0,3183.881463,24271.63486,9753.687517,12000.1435,15198.96515,10361.24751,9675.30408,10145.9331,11555.61582,13688.77641,8541.660341,6593.019952,4635.920372,0,0,0,0,0,0,0,0,2286.04547,8229.721603,4250.558056,10863.53995,9382.046959
"ENSG00000149927","tx36",16267.13121,8938.817818,5333.581233,10180.54199,7087.081681,9812.157,7915.568369,5286.325895,53927.96375,16364.01984,12947.6255,12602.74041,11722.69458,16290.89419,15879.18618,16926.0573,7307.155031,10747.48074,12082.46884,4755.794678,0,29950.42276,8132.418695,0,16095.9986,54516.00309,30482.25188,49817.57368,46240.96477,38472.3728,11190.93083,16693.82254,7462.632487,29992.01693,12786.08022
"ENSG00000149927","tx37",16383.99459,10680.26329,9905.252541,5341.265588,10550.78035,7048.964615,7410.950113,10397.47059,2219.119562,11214.64143,21177.48151,15004.43331,11855.79364,9083.303557,14045.89677,21327.01625,12377.39158,14728.56726,21675.2896,19046.11048,11218.99899,0,5439.131967,31440.3309,2702.739202,0,0,0,0,506.7723084,14671.9739,6958.656254,12962.05,11809.68108,15586.38008
"ENSG00000149927","tx38",24313.04927,13802.21692,11740.99382,13932.14021,10487.32137,16823.6132,12572.63281,15066.61965,11951.16481,9971.962321,28190.37059,23401.7832,18914.07723,9358.808958,11003.17846,27874.52345,23019.76435,13892.84862,18016.07294,18123.74366,7296.938106,1399.480251,7154.021815,1396.051447,0,4550.280057,3915.038283,2343.898848,3046.506992,464.1748529,19863.73251,14348.32309,20920.97621,17011.70521,11875.85918
"ENSG00000149927","tx39",6469.733644,3060.915996,2561.44037,6318.602653,3900.238344,4335.274612,0,3188.297813,357.4452295,1528.194303,7753.799668,5203.013615,5291.696041,5944.302815,3023.787371,6107.068885,5270.996416,3912.654031,1527.621651,8582.852598,1763.840892,0,1845.836906,0,0,0,362.4486408,0,824.8456904,477.9159676,7380.430763,2648.123899,7784.345008,24548.20118,5995.20796
"ENSG00000149927","tx40",5376.766718,5726.29933,2568.004908,5008.983572,3564.071685,7613.989591,3401.79822,3199.492825,4690.94022,6649.623187,18930.69143,8411.607556,9090.432428,7683.444079,9575.828632,13215.07557,11896.91191,9171.00669,11421.67868,8095.977109,1307.276572,2039.450435,3780.169764,0,323.6733874,0,373.3196293,0,0,0,19328.92176,4917.274119,12253.84326,5111.35227,10313.33097
"ENSG00000149927","tx42",134261.5285,146784.7051,175781.81,167396.5054,175907.8625,92210.94208,99055.67827,130805.0022,149922.6749,150772.4498,114445.3507,127959.8339,122808.1907,166846.9727,169017.1508,154795.4487,140217.9547,147542.9788,130918.7835,184632.6128,99400.40968,18018.70595,112346.9598,21837.55568,41914.15394,0,0,4345.394492,3820.131495,3840.366723,135893.6929,97035.81589,129716.4648,136398.5094,116348.1717
"ENSG00000149927","tx44",138884.148,170518.8683,188011.756,153150.3335,172745.0756,121125.1302,190553.6121,207651.2928,111071.7603,111552.3792,109192.9759,140079.2602,171440.9321,124110.5664,160584.923,122315.5841,169984.1744,180198.7532,92852.81038,155881.6916,69841.85768,130609.8239,146544.132,1961.255422,175234.1595,128463.3057,219224.355,115644.4048,141528.9847,121997.1886,101946.045,189294.4734,155583.469,108548.8889,123192.5611
"ENSG00000149927","tx45",6436.524264,2446.352991,9744.103721,6297.415479,2689.12589,3317.749897,2864.856396,7555.803504,5950.688059,5458.758211,4645.381668,2352.72093,5434.984505,9450.500935,5930.547115,2722.456661,4414.826998,6212.196312,1044.571605,4075.060785,0,7109.21423,0,0,1117.80228,0,0,4527.05773,0,0,2632.898138,2609.949285,4300.407027,4189.302692,2821.362834
"ENSG00000149927","tx46",2346.726102,6190.361607,7364.776341,3682.58257,8040.00321,8379.422885,5690.595097,9420.809495,4510.808491,8398.618777,658.7291297,9896.470774,5728.778925,885.1389423,4887.409312,3959.664582,3736.527459,11567.61783,8608.496406,2299.75945,0,0,3838.11889,5462.057214,4262.21618,4659.412998,5994.608978,0,6461.022061,2426.131203,8667.498123,12284.12149,6585.114922,12424.89183,5354.936772
"ENSG00000149927","tx48",31959.19366,21426.63233,22241.50173,22512.31636,20897.91131,17050.19018,9160.334576,19382.08927,8777.37057,9693.327007,20332.46021,23705.94666,13032.245,29444.72026,23527.07071,35137.04737,25655.05255,17705.48593,3815.08767,28398.66376,4601.243658,1836.959869,3222.690183,431.4335001,1341.407014,0,0,0,0,0,16555.16114,16648.61015,16490.78618,19664.40462,17764.67766
"ENSG00000149927","tx50",41692.27432,28714.34918,31600.20354,26103.22769,29434.59505,29218.18076,20366.52456,35968.95001,24664.8951,21991.76521,28038.99489,31075.7117,28666.82078,31262.45465,26495.356,29978.91118,29354.20004,27650.93786,16281.76676,30733.67019,23153.24356,22699.85148,24265.18598,16758.78408,21919.68428,8408.103915,19455.36347,14024.25426,16767.55549,17623.80401,27988.99491,26792.60735,24030.27831,32522.72546,30726.99903
"ENSG00000149927","tx51",51660.34287,17118.08071,57722.61778,62349.86737,39030.17267,51244.55964,65027.40194,46566.89424,0,31879.66394,46277.74396,60617.38158,48388.62039,50350.0615,40035.49551,25641.72804,33119.49748,57264.30902,22627.8823,17783.37672,5020.820489,0,17393.4977,395226.5287,16484.76089,0,0,0,0,0,48138.27096,49057.15102,17430.23066,8157.620105,50275.58097
"ENSG00000149927","tx53",23274.10013,20760.28649,31672.62522,33478.67175,49132.59255,32963.78824,54089.27111,47525.51893,52126.17676,54594.46199,17954.30753,28465.11305,26501.99744,14063.01536,44375.19832,13348.19153,33077.70751,42837.89753,17613.20963,27304.73331,100495.4705,155759.7885,310725.687,44220.39208,233305.1946,8269.510203,10192.0459,18662.82072,17537.48837,15660.74837,13204.79773,38159.47178,44931.9298,17366.94617,61497.84341
"ENSG00000149927","tx8",14468.99043,25047.90462,19755.44767,21700.2812,12809.17326,23195.46375,25705.26629,13271.06419,1587.836529,14044.20885,10025.49967,12748.41652,18035.4536,4273.662113,20352.69631,14959.4938,15882.0792,17334.89766,12262.35299,7278.50191,21836.25777,10448.14957,9073.755088,0,13494.6564,46133.00488,72652.29884,46435.63435,63063.89451,49502.64036,15973.46694,24977.92697,11375.0081,22494.50548,12828.85093
"ENSG00000149927","tx9",8690.137991,8460.212279,3432.829847,4326.798524,4721.472132,11384.4573,12273.27951,5793.418453,24472.08134,19012.7753,22331.21556,10271.09602,12246.38738,10196.27666,14456.13884,14716.58929,16357.93888,11630.57572,12421.86885,16662.26787,18755.89344,10568.14398,6152.265597,52649.35509,14044.59121,22409.39916,13589.97102,19999.94092,11067.23727,14588.94143,19386.41233,16526.62199,17844.61395,17482.80465,13714.78508
"ENSG00000124074","ENST00000243878",850191.8432,814457.1335,797945.0334,871988.4479,796940.3123,849261.0443,862506.208,821426.8475,840936.575,782545.285,842236.0048,873018.6609,770705.4745,851827.9924,808909.9691,859406.2853,816244.6378,791896.0295,805498.7721,793464.1049,835850.936,899824.3243,863995.8355,797206.8429,806007.5473,731585.8218,685768.812,691732.361,716703.076,704158.156,838004.8379,795249.3207,802996.1509,860245.0587,819945.5899
"ENSG00000124074","tx10",14584.8665,29865.29806,18067.67129,11950.72032,20222.72171,18158.42766,12876.0193,25789.392,7662.249224,19837.32876,11335.13114,19448.16013,11029.06994,17009.11782,29550.69703,12981.64541,23097.55274,25658.14989,17997.92226,19830.39073,15607.05733,0,7613.896716,16678.7057,14071.20314,29000.92948,23946.69107,24097.07302,26122.608,31336.03669,10667.83088,21295.45383,15925.98773,19966.42327,15059.40567
"ENSG00000124074","tx12",22372.48531,22336.43488,29850.82595,13531.20543,21975.52344,20984.8331,21875.43548,17664.20985,13212.26118,16119.5963,21728.71411,20135.62757,28910.79801,13555.00776,27500.06305,12505.74326,35419.26092,26933.94801,28501.81179,19270.70536,23871.47396,40540.54054,12769.62795,40959.8448,44631.91388,34467.9002,36991.12636,34731.9304,35496.07439,35008.76027,21950.80798,21700.93209,25823.91321,12406.95592,21356.62418
"ENSG00000124074","tx13",34743.92369,40907.56738,36610.32417,43685.36156,53379.83538,40148.28357,38124.35579,32180.10828,52769.36928,11709.80121,40941.96243,30576.85321,24341.00041,29544.00534,32455.68448,37784.67019,19820.73253,43406.84924,26325.63365,29870.43899,34948.1907,16445.94595,34481.50625,30946.06154,29489.75809,45263.18394,48292.3216,39944.52511,50932.30534,47011.62822,32764.21589,31322.58057,40014.04023,30195.77896,33349.14848
"ENSG00000124074","tx14",7292.81646,8021.731156,14949.27982,1437.025464,4096.378902,9361.592771,1004.181249,20557.73579,3069.409046,15053.55307,6523.975362,3882.204882,11213.14125,4035.511526,11549.39832,3053.164983,6215.018305,12164.18515,6962.908683,7030.509311,7627.193522,0,3669.088917,6263.283873,7631.02714,12607.47791,4787.826521,8200.794134,6865.191732,7591.986433,12432.76331,12195.88169,8081.462271,7337.143671,6543.792628
"ENSG00000124074","tx16",179.9559982,5108.696151,3293.938387,180.1974673,5859.572743,430.2624047,1491.308146,391.8014066,0,17010.16243,618.2051125,2324.178718,2061.630022,3304.872507,1462.859838,1675.990125,1803.430932,1856.059917,2235.858457,957.7692786,2886.76112,0,1039.015281,1031.505015,3488.503979,9148.13227,12030.67926,23269.50683,3588.098528,20302.17212,1849.978474,802.9577147,3168.951347,6880.933032,0
